ID_Kursi,Nomor_Kursi,ID_Gerbong
KS007659,19,GB09621
KS007660,53,GB07526
KS007661,92,GB09734
KS007662,33,GB07723
KS007663,15,GB08209
KS007664,78,GB01274
KS007665,90,GB07036
KS007666,53,GB08858
KS007667,6,GB08031
KS007668,30,GB01876
KS007669,93,GB00754
KS007670,4,GB01298
KS007671,58,GB09324
KS007672,61,GB07699
KS007673,52,GB06277
KS007674,86,GB00762
KS007675,7,GB02932
KS007676,21,GB00225
KS007677,4,GB04096
KS007678,89,GB07047
KS007679,40,GB02143
KS007680,28,GB08383
KS007681,22,GB02237
KS007682,32,GB05631
KS007683,41,GB02961
KS007684,19,GB00486
KS007685,78,GB05093
KS007686,13,GB02707
KS007687,34,GB05509
KS007688,84,GB06577
KS007689,24,GB01780
KS007690,19,GB00380
KS007691,22,GB05916
KS007692,34,GB00432
KS007693,74,GB04139
KS007694,14,GB01307
KS007695,25,GB09326
KS007696,52,GB05461
KS007697,34,GB05704
KS007698,21,GB05396
KS007699,89,GB05131
KS007700,13,GB07286
KS007701,100,GB06382
KS007702,41,GB06812
KS007703,92,GB09184
KS007704,29,GB06912
KS007705,39,GB09863
KS007706,42,GB00428
KS007707,77,GB02896
KS007708,53,GB02417
KS007709,66,GB07899
KS007710,48,GB08046
KS007711,20,GB00973
KS007712,94,GB03140
KS007713,92,GB01628
KS007714,37,GB03220
KS007715,2,GB06642
KS007716,13,GB04906
KS007717,31,GB02906
KS007718,66,GB08199
KS007719,47,GB08660
KS007720,74,GB04752
KS007721,58,GB00641
KS007722,77,GB09552
KS007723,3,GB06792
KS007724,77,GB09426
KS007725,94,GB08965
KS007726,15,GB09044
KS007727,73,GB02107
KS007728,29,GB07740
KS007729,10,GB00981
KS007730,34,GB04970
KS007731,75,GB00965
KS007732,64,GB01576
KS007733,85,GB01713
KS007734,29,GB06918
KS007735,33,GB06946
KS007736,70,GB00885
KS007737,50,GB08725
KS007738,68,GB07652
KS007739,66,GB05147
KS007740,69,GB00421
KS007741,25,GB09811
KS007742,13,GB02331
KS007743,83,GB07547
KS007744,62,GB00610
KS007745,44,GB03131
KS007746,86,GB08870
KS007747,96,GB08185
KS007748,43,GB01243
KS007749,93,GB08308
KS007750,89,GB05585
KS007751,28,GB04124
KS007752,24,GB09462
KS007753,58,GB00882
KS007754,30,GB09313
KS007755,96,GB07579
KS007756,94,GB08088
KS007757,26,GB03802
KS007758,66,GB00053
KS007759,4,GB04142
KS007760,12,GB04198
KS007761,86,GB03174
KS007762,22,GB06846
KS007763,94,GB05119
KS007764,82,GB04929
KS007765,16,GB00131
KS007766,34,GB02185
KS007767,27,GB02312
KS007768,2,GB00550
KS007769,90,GB09038
KS007770,50,GB05969
KS007771,70,GB06147
KS007772,23,GB03113
KS007773,29,GB04253
KS007774,72,GB07961
KS007775,68,GB01098
KS007776,79,GB03753
KS007777,39,GB02740
KS007778,12,GB01043
KS007779,37,GB07176
KS007780,83,GB04632
KS007781,51,GB07680
KS007782,41,GB07969
KS007783,29,GB02769
KS007784,90,GB05189
KS007785,11,GB04102
KS007786,14,GB05462
KS007787,54,GB01147
KS007788,59,GB03112
KS007789,12,GB02909
KS007790,36,GB03705
KS007791,20,GB01898
KS007792,94,GB09523
KS007793,59,GB09379
KS007794,20,GB04141
KS007795,61,GB06530
KS007796,15,GB07577
KS007797,36,GB00795
KS007798,30,GB05366
KS007799,82,GB03348
KS007800,91,GB00614
KS007801,6,GB05443
KS007802,50,GB08532
KS007803,35,GB02029
KS007804,58,GB02557
KS007805,63,GB03446
KS007806,35,GB00914
KS007807,51,GB09257
KS007808,63,GB05403
KS007809,34,GB01916
KS007810,30,GB02983
KS007811,50,GB03178
KS007812,92,GB00092
KS007813,86,GB01685
KS007814,41,GB00899
KS007815,71,GB09482
KS007816,17,GB02155
KS007817,79,GB08264
KS007818,26,GB00735
KS007819,76,GB02485
KS007820,19,GB01238
KS007821,98,GB03679
KS007822,27,GB07613
KS007823,4,GB04146
KS007824,86,GB05275
KS007825,90,GB00681
KS007826,28,GB08426
KS007827,53,GB00264
KS007828,64,GB02693
KS007829,80,GB04895
KS007830,25,GB00572
KS007831,53,GB02286
KS007832,65,GB07496
KS007833,25,GB04496
KS007834,43,GB02024
KS007835,18,GB09396
KS007836,48,GB01915
KS007837,79,GB07236
KS007838,87,GB02391
KS007839,69,GB05504
KS007840,43,GB08893
KS007841,50,GB08180
KS007842,80,GB03966
KS007843,16,GB06217
KS007844,6,GB02531
KS007845,61,GB08407
KS007846,55,GB03215
KS007847,94,GB04849
KS007848,69,GB07228
KS007849,54,GB05925
KS007850,93,GB06423
KS007851,96,GB01567
KS007852,18,GB08682
KS007853,8,GB06689
KS007854,78,GB05712
KS007855,41,GB02588
KS007856,16,GB01728
KS007857,5,GB09777
KS007858,98,GB05425
KS007859,28,GB01296
KS007860,51,GB01801
KS007861,43,GB06265
KS007862,51,GB07733
KS007863,92,GB09070
KS007864,88,GB05529
KS007865,79,GB07269
KS007866,97,GB01714
KS007867,28,GB04394
KS007868,10,GB01859
KS007869,17,GB09955
KS007870,19,GB08789
KS007871,88,GB08515
KS007872,9,GB00141
KS007873,35,GB02762
KS007874,28,GB09027
KS007875,81,GB05317
KS007876,81,GB02965
KS007877,33,GB07389
KS007878,80,GB06560
KS007879,41,GB05861
KS007880,38,GB05824
KS007881,6,GB08213
KS007882,42,GB05294
KS007883,34,GB08860
KS007884,67,GB05504
KS007885,77,GB08426
KS007886,81,GB00720
KS007887,50,GB09401
KS007888,7,GB05013
KS007889,31,GB09495
KS007890,71,GB07784
KS007891,66,GB08653
KS007892,70,GB09930
KS007893,75,GB09470
KS007894,37,GB08925
KS007895,39,GB04587
KS007896,1,GB06482
KS007897,5,GB02394
KS007898,50,GB09500
KS007899,97,GB00573
KS007900,74,GB05994
KS007901,77,GB05038
KS007902,7,GB05659
KS007903,87,GB02175
KS007904,14,GB09269
KS007905,68,GB09402
KS007906,80,GB00303
KS007907,24,GB00015
KS007908,99,GB08144
KS007909,60,GB08172
KS007910,25,GB00837
KS007911,69,GB08241
KS007912,12,GB05403
KS007913,30,GB00328
KS007914,21,GB09502
KS007915,29,GB03388
KS007916,26,GB06347
KS007917,60,GB07354
KS007918,8,GB05664
KS007919,19,GB09247
KS007920,64,GB09475
KS007921,18,GB05791
KS007922,30,GB08860
KS007923,40,GB01657
KS007924,91,GB02363
KS007925,90,GB07355
KS007926,76,GB01704
KS007927,29,GB02351
KS007928,48,GB03611
KS007929,32,GB02293
KS007930,90,GB05858
KS007931,67,GB09185
KS007932,66,GB04261
KS007933,99,GB00285
KS007934,39,GB01294
KS007935,55,GB02832
KS007936,63,GB04510
KS007937,23,GB02247
KS007938,13,GB02109
KS007939,86,GB01837
KS007940,12,GB05343
KS007941,39,GB04450
KS007942,40,GB08426
KS007943,97,GB05743
KS007944,2,GB02388
KS007945,87,GB04894
KS007946,97,GB06679
KS007947,90,GB01200
KS007948,3,GB01156
KS007949,50,GB08750
KS007950,12,GB00058
KS007951,64,GB01676
KS007952,32,GB07898
KS007953,63,GB09512
KS007954,96,GB08024
KS007955,30,GB00243
KS007956,80,GB05487
KS007957,13,GB04974
KS007958,82,GB06452
KS007959,2,GB07322
KS007960,25,GB08085
KS007961,23,GB00935
KS007962,40,GB00651
KS007963,32,GB02917
KS007964,87,GB04889
KS007965,2,GB04650
KS007966,39,GB00336
KS007967,14,GB02593
KS007968,10,GB07291
KS007969,72,GB05611
KS007970,55,GB03363
KS007971,84,GB05086
KS007972,26,GB06553
KS007973,9,GB04488
KS007974,44,GB05975
KS007975,5,GB01390
KS007976,21,GB09832
KS007977,3,GB04117
KS007978,31,GB01359
KS007979,21,GB08666
KS007980,56,GB08785
KS007981,55,GB07011
KS007982,59,GB07187
KS007983,45,GB06282
KS007984,38,GB06544
KS007985,79,GB08219
KS007986,99,GB03298
KS007987,49,GB03967
KS007988,27,GB02470
KS007989,5,GB09317
KS007990,37,GB08568
KS007991,96,GB01551
KS007992,53,GB08314
KS007993,46,GB03123
KS007994,11,GB09541
KS007995,75,GB09774
KS007996,1,GB08604
KS007997,61,GB00545
KS007998,9,GB04986
KS007999,49,GB01852
KS008000,66,GB07695
KS008001,8,GB02681
KS008002,61,GB03743
KS008003,80,GB02121
KS008004,35,GB06389
KS008005,60,GB08818
KS008006,100,GB03789
KS008007,12,GB04995
KS008008,89,GB06359
KS008009,36,GB02584
KS008010,43,GB00473
KS008011,66,GB08475
KS008012,94,GB02880
KS008013,31,GB02317
KS008014,100,GB04339
KS008015,81,GB03251
KS008016,80,GB06733
KS008017,74,GB07076
KS008018,81,GB05000
KS008019,92,GB07337
KS008020,87,GB08039
KS008021,28,GB02434
KS008022,32,GB08063
KS008023,21,GB04190
KS008024,76,GB02699
KS008025,78,GB02715
KS008026,84,GB01422
KS008027,32,GB03777
KS008028,18,GB05010
KS008029,1,GB06446
KS008030,10,GB08471
KS008031,52,GB04729
KS008032,52,GB00330
KS008033,46,GB06491
KS008034,76,GB02450
KS008035,58,GB04134
KS008036,48,GB00443
KS008037,47,GB06663
KS008038,80,GB05875
KS008039,86,GB08583
KS008040,22,GB06265
KS008041,11,GB07037
KS008042,95,GB09552
KS008043,13,GB03272
KS008044,36,GB03645
KS008045,81,GB08558
KS008046,87,GB01157
KS008047,20,GB05554
KS008048,72,GB00771
KS008049,24,GB05244
KS008050,51,GB02773
KS008051,11,GB09824
KS008052,57,GB04427
KS008053,61,GB07141
KS008054,7,GB04911
KS008055,94,GB04868
KS008056,8,GB04872
KS008057,19,GB04364
KS008058,14,GB04729
KS008059,19,GB06824
KS008060,41,GB06148
KS008061,20,GB06921
KS008062,10,GB06474
KS008063,8,GB04201
KS008064,52,GB04865
KS008065,32,GB00437
KS008066,93,GB00444
KS008067,57,GB02625
KS008068,40,GB07587
KS008069,51,GB06341
KS008070,89,GB00168
KS008071,46,GB03571
KS008072,10,GB03569
KS008073,79,GB07876
KS008074,97,GB08666
KS008075,27,GB07573
KS008076,37,GB07828
KS008077,49,GB06224
KS008078,93,GB09884
KS008079,29,GB08077
KS008080,61,GB07890
KS008081,24,GB05000
KS008082,99,GB02888
KS008083,33,GB02767
KS008084,62,GB08356
KS008085,40,GB01182
KS008086,23,GB08828
KS008087,86,GB08054
KS008088,82,GB06754
KS008089,99,GB01737
KS008090,18,GB08269
KS008091,19,GB06991
KS008092,14,GB02613
KS008093,36,GB09556
KS008094,79,GB09072
KS008095,60,GB07345
KS008096,78,GB09294
KS008097,77,GB04696
KS008098,85,GB08275
KS008099,10,GB09550
KS008100,40,GB00610
KS008101,53,GB09035
KS008102,16,GB02909
KS008103,59,GB05686
KS008104,52,GB01479
KS008105,93,GB00176
KS008106,38,GB00604
KS008107,72,GB06970
KS008108,61,GB03075
KS008109,19,GB05303
KS008110,67,GB06435
KS008111,65,GB04361
KS008112,67,GB01176
KS008113,4,GB06201
KS008114,21,GB04521
KS008115,59,GB01217
KS008116,50,GB05693
KS008117,51,GB03183
KS008118,81,GB08774
KS008119,95,GB06871
KS008120,41,GB01140
KS008121,24,GB00420
KS008122,44,GB04307
KS008123,15,GB05814
KS008124,17,GB08231
KS008125,4,GB07922
KS008126,65,GB06900
KS008127,97,GB04906
KS008128,60,GB07922
KS008129,1,GB01861
KS008130,54,GB09524
KS008131,49,GB02270
KS008132,3,GB02474
KS008133,85,GB03923
KS008134,25,GB06231
KS008135,17,GB08055
KS008136,4,GB06555
KS008137,48,GB04000
KS008138,87,GB09172
KS008139,10,GB03415
KS008140,61,GB08849
KS008141,76,GB05424
KS008142,50,GB02255
KS008143,26,GB05371
KS008144,38,GB03701
KS008145,47,GB01112
KS008146,21,GB09641
KS008147,3,GB05103
KS008148,47,GB08929
KS008149,73,GB06810
KS008150,29,GB09033
KS008151,46,GB09881
KS008152,47,GB02261
KS008153,38,GB00787
KS008154,44,GB00641
KS008155,8,GB04548
KS008156,41,GB01437
KS008157,96,GB00360
KS008158,94,GB06540
KS008159,83,GB06247
KS008160,98,GB06676
KS008161,2,GB06118
KS008162,72,GB08414
KS008163,6,GB09481
KS008164,41,GB09319
KS008165,21,GB04277
KS008166,28,GB09490
KS008167,82,GB08256
KS008168,11,GB05520
KS008169,68,GB08379
KS008170,32,GB02672
KS008171,20,GB06139
KS008172,63,GB00919
KS008173,22,GB01815
KS008174,14,GB06746
KS008175,70,GB06398
KS008176,52,GB00710
KS008177,21,GB08831
KS008178,78,GB02981
KS008179,68,GB01536
KS008180,33,GB08289
KS008181,78,GB06453
KS008182,45,GB07119
KS008183,85,GB09658
KS008184,85,GB01549
KS008185,92,GB07901
KS008186,71,GB01809
KS008187,98,GB05994
KS008188,34,GB09051
KS008189,90,GB03081
KS008190,50,GB01421
KS008191,95,GB01130
KS008192,41,GB03954
KS008193,72,GB03612
KS008194,29,GB06191
KS008195,50,GB05008
KS008196,37,GB09672
KS008197,26,GB04633
KS008198,60,GB04620
KS008199,30,GB00860
KS008200,30,GB04825
KS008201,83,GB02322
KS008202,56,GB07630
KS008203,71,GB04395
KS008204,44,GB06484
KS008205,56,GB01058
KS008206,14,GB05392
KS008207,45,GB06537
KS008208,72,GB01264
KS008209,53,GB00055
KS008210,77,GB06274
KS008211,40,GB00943
KS008212,48,GB07189
KS008213,66,GB08084
KS008214,55,GB06841
KS008215,4,GB01248
KS008216,61,GB08928
KS008217,21,GB06241
KS008218,13,GB04658
KS008219,96,GB07719
KS008220,30,GB00280
KS008221,58,GB04791
KS008222,70,GB00467
KS008223,20,GB07478
KS008224,77,GB08160
KS008225,94,GB02193
KS008226,64,GB03315
KS008227,2,GB01833
KS008228,76,GB07002
KS008229,80,GB09580
KS008230,40,GB06477
KS008231,48,GB02499
KS008232,14,GB07786
KS008233,38,GB06093
KS008234,84,GB06416
KS008235,41,GB09108
KS008236,75,GB08948
KS008237,69,GB04365
KS008238,26,GB09061
KS008239,55,GB09209
KS008240,38,GB04970
KS008241,29,GB09134
KS008242,3,GB06419
KS008243,67,GB04484
KS008244,14,GB04976
KS008245,48,GB07640
KS008246,74,GB05795
KS008247,45,GB07447
KS008248,26,GB09060
KS008249,9,GB05609
KS008250,82,GB06950
KS008251,92,GB07406
KS008252,74,GB09759
KS008253,61,GB02147
KS008254,68,GB01318
KS008255,45,GB06954
KS008256,11,GB03082
KS008257,84,GB00350
KS008258,17,GB03714
KS008259,21,GB07882
KS008260,52,GB03533
KS008261,77,GB01480
KS008262,51,GB04655
KS008263,100,GB09867
KS008264,64,GB03378
KS008265,99,GB09468
KS008266,58,GB06444
KS008267,67,GB07600
KS008268,88,GB06282
KS008269,47,GB09558
KS008270,53,GB04842
KS008271,64,GB01792
KS008272,69,GB01314
KS008273,87,GB07903
KS008274,46,GB03719
KS008275,35,GB00639
KS008276,75,GB07083
KS008277,14,GB09409
KS008278,82,GB07229
KS008279,99,GB05640
KS008280,15,GB01427
KS008281,63,GB05179
KS008282,54,GB03575
KS008283,37,GB04577
KS008284,8,GB06758
KS008285,7,GB02497
KS008286,16,GB00571
KS008287,76,GB01660
KS008288,50,GB02992
KS008289,56,GB06805
KS008290,80,GB06877
KS008291,62,GB02664
KS008292,99,GB07454
KS008293,65,GB03915
KS008294,28,GB02869
KS008295,23,GB06215
KS008296,27,GB08064
KS008297,26,GB01068
KS008298,73,GB06768
KS008299,67,GB02857
KS008300,39,GB03170
KS008301,54,GB09529
KS008302,65,GB01169
KS008303,97,GB02070
KS008304,6,GB00733
KS008305,56,GB07746
KS008306,72,GB07353
KS008307,21,GB06916
KS008308,59,GB01976
KS008309,48,GB06914
KS008310,75,GB01414
KS008311,82,GB04944
KS008312,93,GB07679
KS008313,2,GB01195
KS008314,21,GB08897
KS008315,28,GB09618
KS008316,96,GB04187
KS008317,88,GB05846
KS008318,38,GB01288
KS008319,49,GB04517
KS008320,50,GB00447
KS008321,63,GB01762
KS008322,45,GB00691
KS008323,1,GB07071
KS008324,82,GB06445
KS008325,45,GB02718
KS008326,71,GB05434
KS008327,26,GB00821
KS008328,5,GB04266
KS008329,42,GB06136
KS008330,61,GB08343
KS008331,52,GB08749
KS008332,43,GB02988
KS008333,20,GB02483
KS008334,17,GB00857
KS008335,3,GB06306
KS008336,45,GB07837
KS008337,83,GB07402
KS008338,40,GB01890
KS008339,39,GB04459
KS008340,18,GB00921
KS008341,11,GB08317
KS008342,85,GB00042
KS008343,27,GB04674
KS008344,19,GB00021
KS008345,92,GB06203
KS008346,94,GB09003
KS008347,60,GB02835
KS008348,9,GB08186
KS008349,4,GB04598
KS008350,93,GB07030
KS008351,54,GB08601
KS008352,61,GB00451
KS008353,85,GB09143
KS008354,16,GB08011
KS008355,79,GB06354
KS008356,19,GB02038
KS008357,11,GB07107
KS008358,62,GB01781
KS008359,19,GB03854
KS008360,6,GB04346
KS008361,50,GB05620
KS008362,65,GB03703
KS008363,51,GB05977
KS008364,78,GB09982
KS008365,70,GB00038
KS008366,96,GB01574
KS008367,53,GB06802
KS008368,46,GB08943
KS008369,88,GB01668
KS008370,29,GB06913
KS008371,53,GB02682
KS008372,22,GB02509
KS008373,5,GB08900
KS008374,49,GB01032
KS008375,88,GB00452
KS008376,18,GB01647
KS008377,31,GB00343
KS008378,91,GB05956
KS008379,4,GB09354
KS008380,49,GB03871
KS008381,78,GB09399
KS008382,34,GB07945
KS008383,71,GB03182
KS008384,38,GB08679
KS008385,71,GB01177
KS008386,89,GB04360
KS008387,51,GB00104
KS008388,97,GB09151
KS008389,19,GB04261
KS008390,90,GB07274
KS008391,39,GB00254
KS008392,95,GB07675
KS008393,73,GB04957
KS008394,27,GB05092
KS008395,40,GB04672
KS008396,15,GB07653
KS008397,48,GB06171
KS008398,55,GB06317
KS008399,12,GB09838
KS008400,51,GB03045
KS008401,12,GB03646
KS008402,22,GB03864
KS008403,75,GB02959
KS008404,80,GB06120
KS008405,2,GB01877
KS008406,87,GB09622
KS008407,62,GB06301
KS008408,11,GB00654
KS008409,98,GB03184
KS008410,18,GB01677
KS008411,51,GB05566
KS008412,65,GB00076
KS008413,72,GB07530
KS008414,20,GB06202
KS008415,86,GB07799
KS008416,87,GB00556
KS008417,89,GB05440
KS008418,85,GB01241
KS008419,94,GB01876
KS008420,80,GB03677
KS008421,68,GB08769
KS008422,28,GB01013
KS008423,78,GB00304
KS008424,35,GB05598
KS008425,81,GB08366
KS008426,12,GB06467
KS008427,86,GB07703
KS008428,24,GB09847
KS008429,11,GB09843
KS008430,32,GB00161
KS008431,35,GB02116
KS008432,100,GB00543
KS008433,12,GB09198
KS008434,47,GB09597
KS008435,8,GB05732
KS008436,21,GB07834
KS008437,30,GB01820
KS008438,11,GB09009
KS008439,57,GB06449
KS008440,45,GB06736
KS008441,63,GB03043
KS008442,24,GB04500
KS008443,14,GB02566
KS008444,66,GB06383
KS008445,43,GB00388
KS008446,90,GB04070
KS008447,67,GB05116
KS008448,16,GB00895
KS008449,13,GB09290
KS008450,46,GB09519
KS008451,78,GB03060
KS008452,21,GB02971
KS008453,34,GB09590
KS008454,23,GB04446
KS008455,33,GB04320
KS008456,4,GB06554
KS008457,56,GB01405
KS008458,45,GB09399
KS008459,81,GB02897
KS008460,89,GB02097
KS008461,18,GB00864
KS008462,76,GB08040
KS008463,50,GB04546
KS008464,70,GB06335
KS008465,9,GB09040
KS008466,25,GB09189
KS008467,22,GB05710
KS008468,44,GB09634
KS008469,16,GB04828
KS008470,29,GB02893
KS008471,10,GB01874
KS008472,91,GB07908
KS008473,22,GB04577
KS008474,45,GB06185
KS008475,95,GB00994
KS008476,100,GB05638
KS008477,10,GB08385
KS008478,23,GB00909
KS008479,68,GB00627
KS008480,71,GB06782
KS008481,15,GB07404
KS008482,66,GB00035
KS008483,68,GB08101
KS008484,15,GB03273
KS008485,44,GB03670
KS008486,67,GB05029
KS008487,57,GB03216
KS008488,20,GB04345
KS008489,20,GB00975
KS008490,89,GB05866
KS008491,60,GB00970
KS008492,96,GB03659
KS008493,56,GB05961
KS008494,73,GB06129
KS008495,75,GB03061
KS008496,41,GB07835
KS008497,4,GB08070
KS008498,94,GB03062
KS008499,62,GB09426
KS008500,21,GB09853
KS008501,1,GB04290
KS008502,91,GB07053
KS008503,96,GB09439
KS008504,96,GB08816
KS008505,97,GB01179
KS008506,9,GB07169
KS008507,19,GB01408
KS008508,84,GB03735
KS008509,62,GB00839
KS008510,24,GB07064
KS008511,93,GB01169
KS008512,50,GB08015
KS008513,12,GB06329
KS008514,89,GB07784
KS008515,24,GB08152
KS008516,7,GB02476
KS008517,19,GB04792
KS008518,11,GB00621
KS008519,22,GB06846
KS008520,21,GB01598
KS008521,3,GB08758
KS008522,27,GB00218
KS008523,71,GB03384
KS008524,24,GB00307
KS008525,98,GB09482
KS008526,12,GB04979
KS008527,91,GB03709
KS008528,82,GB02001
KS008529,74,GB03896
KS008530,69,GB04182
KS008531,9,GB05399
KS008532,32,GB01481
KS008533,87,GB01123
KS008534,91,GB08457
KS008535,77,GB02745
KS008536,30,GB00880
KS008537,62,GB03789
KS008538,11,GB03775
KS008539,76,GB07581
KS008540,19,GB09304
KS008541,70,GB08512
KS008542,61,GB02943
KS008543,68,GB07380
KS008544,60,GB01194
KS008545,27,GB00670
KS008546,39,GB02306
KS008547,30,GB08315
KS008548,61,GB06540
KS008549,65,GB00369
KS008550,95,GB09626
KS008551,1,GB00231
KS008552,95,GB07933
KS008553,87,GB07519
KS008554,79,GB06995
KS008555,37,GB02577
KS008556,92,GB07547
KS008557,59,GB00565
KS008558,78,GB07578
KS008559,68,GB06034
KS008560,20,GB06113
KS008561,32,GB09618
KS008562,80,GB01076
KS008563,25,GB08577
KS008564,42,GB05053
KS008565,9,GB03700
KS008566,16,GB07546
KS008567,81,GB04279
KS008568,33,GB08801
KS008569,87,GB05491
KS008570,90,GB01990
KS008571,75,GB05876
KS008572,33,GB04608
KS008573,22,GB03653
KS008574,27,GB04264
KS008575,33,GB00680
KS008576,23,GB06112
KS008577,92,GB09117
KS008578,84,GB08295
KS008579,47,GB05429
KS008580,9,GB00153
KS008581,68,GB08602
KS008582,78,GB02495
KS008583,82,GB01695
KS008584,57,GB01573
KS008585,1,GB08574
KS008586,86,GB07424
KS008587,36,GB08773
KS008588,42,GB03988
KS008589,11,GB05564
KS008590,78,GB09755
KS008591,56,GB04710
KS008592,87,GB06503
KS008593,90,GB00183
KS008594,72,GB07350
KS008595,88,GB02208
KS008596,44,GB04111
KS008597,64,GB08125
KS008598,64,GB05417
KS008599,31,GB08380
KS008600,98,GB08963
KS008601,16,GB07372
KS008602,56,GB08797
KS008603,29,GB06039
KS008604,25,GB02120
KS008605,36,GB07727
KS008606,68,GB01306
KS008607,92,GB01835
KS008608,2,GB01940
KS008609,55,GB02477
KS008610,15,GB09955
KS008611,67,GB09325
KS008612,62,GB04186
KS008613,100,GB04669
KS008614,54,GB09514
KS008615,99,GB03302
KS008616,12,GB06866
KS008617,72,GB01456
KS008618,90,GB05652
KS008619,87,GB01201
KS008620,50,GB04710
KS008621,79,GB01883
KS008622,92,GB00310
KS008623,64,GB00773
KS008624,81,GB04439
KS008625,36,GB05591
KS008626,15,GB09819
KS008627,89,GB06173
KS008628,37,GB09436
KS008629,24,GB03912
KS008630,96,GB00410
KS008631,49,GB06976
KS008632,9,GB00225
KS008633,15,GB07845
KS008634,84,GB04452
KS008635,67,GB04807
KS008636,21,GB05245
KS008637,21,GB04404
KS008638,53,GB07603
KS008639,16,GB09823
KS008640,28,GB01021
KS008641,49,GB04857
KS008642,63,GB03257
KS008643,89,GB09504
KS008644,4,GB08668
KS008645,62,GB05779
KS008646,25,GB05574
KS008647,69,GB09243
KS008648,72,GB03339
KS008649,21,GB04477
KS008650,27,GB05398
KS008651,86,GB09871
KS008652,93,GB05920
KS008653,15,GB03863
KS008654,25,GB03710
KS008655,9,GB06693
KS008656,96,GB09792
KS008657,48,GB04398
KS008658,26,GB02186
KS008659,32,GB03005
KS008660,36,GB06805
KS008661,73,GB03595
KS008662,45,GB05833
KS008663,16,GB06856
KS008664,79,GB08132
KS008665,71,GB08463
KS008666,25,GB08140
KS008667,61,GB07896
KS008668,21,GB00878
KS008669,40,GB03769
KS008670,73,GB08155
KS008671,16,GB08226
KS008672,66,GB08992
KS008673,87,GB04473
KS008674,19,GB07625
KS008675,15,GB06160
KS008676,93,GB06971
KS008677,41,GB06820
KS008678,37,GB05821
KS008679,47,GB03572
KS008680,77,GB02660
KS008681,67,GB04274
KS008682,3,GB03329
KS008683,35,GB07979
KS008684,56,GB09795
KS008685,52,GB04912
KS008686,95,GB06078
KS008687,89,GB04365
KS008688,40,GB00008
KS008689,54,GB06440
KS008690,67,GB09733
KS008691,76,GB04913
KS008692,20,GB05572
KS008693,28,GB02647
KS008694,66,GB03094
KS008695,51,GB09534
KS008696,30,GB00090
KS008697,81,GB09066
KS008698,4,GB01204
KS008699,13,GB08863
KS008700,63,GB02865
KS008701,15,GB03110
KS008702,73,GB08906
KS008703,94,GB03099
KS008704,94,GB00280
KS008705,22,GB00587
KS008706,89,GB00479
KS008707,46,GB07014
KS008708,81,GB05595
KS008709,58,GB02694
KS008710,86,GB03326
KS008711,69,GB07026
KS008712,86,GB02017
KS008713,53,GB00782
KS008714,10,GB08931
KS008715,55,GB01145
KS008716,75,GB01771
KS008717,32,GB07065
KS008718,87,GB04436
KS008719,8,GB06769
KS008720,76,GB05450
KS008721,70,GB00526
KS008722,47,GB01235
KS008723,66,GB05086
KS008724,6,GB04855
KS008725,83,GB08094
KS008726,63,GB03954
KS008727,46,GB00587
KS008728,31,GB01982
KS008729,66,GB08666
KS008730,39,GB09621
KS008731,59,GB04806
KS008732,9,GB06355
KS008733,29,GB02991
KS008734,22,GB08625
KS008735,41,GB05811
KS008736,53,GB03663
KS008737,30,GB06921
KS008738,53,GB00081
KS008739,24,GB03655
KS008740,43,GB02406
KS008741,94,GB01520
KS008742,64,GB09401
KS008743,85,GB02193
KS008744,14,GB01930
KS008745,72,GB02857
KS008746,69,GB09404
KS008747,9,GB04062
KS008748,4,GB05285
KS008749,10,GB00333
KS008750,20,GB07429
KS008751,11,GB00290
KS008752,46,GB08536
KS008753,12,GB04346
KS008754,59,GB09420
KS008755,54,GB00841
KS008756,91,GB05454
KS008757,49,GB02304
KS008758,32,GB03555
KS008759,5,GB09679
KS008760,33,GB07516
KS008761,74,GB07379
KS008762,52,GB08442
KS008763,68,GB05518
KS008764,93,GB04357
KS008765,26,GB04278
KS008766,83,GB06316
KS008767,36,GB05323
KS008768,65,GB02550
KS008769,79,GB05312
KS008770,34,GB06602
KS008771,27,GB07813
KS008772,27,GB04069
KS008773,29,GB00162
KS008774,6,GB03650
KS008775,94,GB00113
KS008776,35,GB07477
KS008777,13,GB06245
KS008778,86,GB06636
KS008779,20,GB03860
KS008780,37,GB02894
KS008781,47,GB04055
KS008782,96,GB00766
KS008783,16,GB02061
KS008784,82,GB08624
KS008785,81,GB01461
KS008786,76,GB04721
KS008787,2,GB00064
KS008788,14,GB01471
KS008789,18,GB09629
KS008790,45,GB02199
KS008791,7,GB07998
KS008792,85,GB08236
KS008793,14,GB08772
KS008794,64,GB04785
KS008795,13,GB04971
KS008796,50,GB05701
KS008797,54,GB06843
KS008798,84,GB03874
KS008799,58,GB00728
KS008800,64,GB00610
KS008801,81,GB04272
KS008802,99,GB03862
KS008803,82,GB07780
KS008804,25,GB07471
KS008805,91,GB06020
KS008806,11,GB04182
KS008807,31,GB06124
KS008808,31,GB05263
KS008809,45,GB04305
KS008810,55,GB02710
KS008811,17,GB02497
KS008812,88,GB08773
KS008813,91,GB04924
KS008814,59,GB06629
KS008815,50,GB00583
KS008816,8,GB07979
KS008817,40,GB09457
KS008818,1,GB09430
KS008819,12,GB02526
KS008820,49,GB01768
KS008821,78,GB03710
KS008822,48,GB09092
